order_number,producto_id,cliente_id,fecha_id,geografia_id,quantity_ordered,price_each,sales,status
10141,56,41,20030801,12,20,54.33,1086.6,Shipped
10152,56,28,20030925,82,25,65.31,1632.75,Shipped
10165,56,77,20031022,246,25,69.36,1734.0,Shipped
10176,56,58,20031106,2,27,68.78,1857.06,Shipped
10184,56,82,20031114,75,31,60.11,1863.41,Shipped
10195,56,33,20031125,149,44,66.47,2924.68,Shipped
10207,56,39,20031209,149,49,46.82,2294.18,Shipped
10220,56,10,20040212,69,26,56.07,1457.82,Shipped
10230,56,29,20040315,202,36,54.33,1955.88,Shipped
10246,56,34,20040505,75,44,52.6,2314.4,Shipped
10259,56,24,20040615,246,28,46.82,1310.96,Shipped
10271,56,3,20040720,149,45,64.74,2913.3,Shipped
10282,56,61,20040820,149,29,46.82,1357.78,Shipped
10292,56,11,20040908,149,40,53.75,2150.0,Shipped
10305,56,64,20041013,149,45,61.85,2783.25,Shipped
10314,56,44,20041022,224,44,53.18,2339.92,Shipped
10324,56,92,20041105,149,25,69.16,1729.0,Shipped
10336,56,99,20041120,27,45,100.0,5972.4,Shipped
10349,56,79,20041201,149,48,47.4,2275.2,Shipped
10358,56,30,20041210,75,44,60.76,2673.44,Shipped
10371,56,28,20050123,149,25,97.27,2431.75,Shipped
10383,56,9,20050222,75,22,91.76,2018.72,Shipped
10394,56,45,20050315,75,31,50.29,1558.99,Shipped
10412,56,10,20050503,75,21,52.6,1104.6,Shipped
10425,56,81,20050531,27,55,46.82,2575.1,In Process
10107,57,9,20030224,149,25,100.0,2845.75,Shipped
10120,57,50,20030429,82,35,98.05,3431.75,Shipped
10134,57,66,20030701,27,35,93.54,3273.9,Shipped
10145,57,44,20030825,149,43,95.8,4119.4,Shipped
10159,57,44,20031010,149,44,100.0,5355.68,Shipped
10168,57,86,20031028,149,50,100.0,5747.5,Shipped
10180,57,9,20031111,27,48,100.0,5355.36,Shipped
10188,57,70,20031118,70,25,100.0,2535.75,Shipped
10201,57,21,20031201,149,39,100.0,4351.23,Shipped
10211,57,10,20040115,27,25,90.16,2254.0,Shipped
10223,57,53,20040220,82,32,91.29,2921.28,Shipped
10237,57,98,20040405,149,20,100.0,2299.0,Shipped
10251,57,74,20040518,149,26,100.0,2637.18,Shipped
10263,57,77,20040628,149,42,100.0,4307.52,Shipped
10275,57,72,20040723,27,21,100.0,2153.76,Shipped
10285,57,79,20040827,149,34,100.0,3716.88,Shipped
10299,57,52,20040930,12,47,100.0,5455.76,Shipped
10309,57,13,20041015,70,21,100.0,2650.62,Shipped
10318,57,84,20041102,149,48,100.0,6437.28,Shipped
10329,57,46,20041115,149,30,87.78,2633.4,Shipped
10339,57,69,20041123,22,27,84.39,2278.53,Shipped
10362,57,37,20050105,149,50,96.92,4846.0,Shipped
10374,57,93,20050202,82,38,100.0,4197.1,Shipped
10389,57,67,20050303,184,45,100.0,4597.65,Shipped
10403,57,79,20050408,87,46,100.0,5287.7,Shipped
10417,57,65,20050513,75,35,100.0,3550.05,Disputed
10110,58,27,20030318,87,29,59.37,1721.73,Shipped
10123,58,72,20030520,27,50,59.87,2993.5,Shipped
10137,58,79,20030710,27,26,49.81,1295.06,Shipped
10148,58,51,20030911,82,47,56.85,2671.95,Shipped
10161,58,94,20031017,224,23,53.33,1226.59,Shipped
10172,58,45,20031105,149,34,42.76,1453.84,Shipped
10181,58,48,20031112,70,34,53.83,1830.22,Shipped
10192,58,78,20031120,149,47,53.83,2530.01,Shipped
10204,58,50,20031202,149,45,49.81,2241.45,Shipped
10212,58,56,20040116,75,45,53.33,2399.85,Shipped
10226,58,74,20040226,149,36,43.27,1557.72,Shipped
10241,58,28,20040413,27,21,40.25,845.25,Shipped
10266,58,51,20040706,2,28,48.3,1352.4,Shipped
10278,58,50,20040806,149,35,45.28,1584.8,Shipped
10288,58,8,20040901,246,50,52.32,2616.0,Shipped
10301,58,45,20031005,70,22,51.32,1129.04,Shipped
10311,58,10,20041016,75,45,49.3,2218.5,Shipped
10321,58,47,20041104,149,48,42.26,2028.48,Shipped
10332,58,77,20041117,87,20,87.96,1759.2,Shipped
10343,58,45,20041124,27,27,36.21,977.67,Shipped
10367,58,91,20050112,149,38,38.5,1463.0,Resolved
10379,58,59,20050210,75,32,100.0,3970.56,Shipped
10407,58,46,20050422,149,64,40.25,2576.0,On Hold
10420,58,10,20050529,82,37,60.37,2233.69,In Process
10106,59,71,20030217,2,28,88.63,2481.64,Shipped
10120,59,50,20030429,82,39,100.0,4651.53,Shipped
10133,59,5,20030627,75,41,94.1,3858.1,Shipped
10145,59,44,20030825,149,40,87.54,3501.6,Shipped
10168,59,86,20031028,149,49,100.0,6433.7,Shipped
10210,59,5,20040112,22,27,98.48,2658.96,Shipped
10223,59,53,20040220,82,34,100.0,3608.76,Shipped
10235,59,18,20040402,244,23,96.29,2214.67,Shipped
10250,59,31,20040511,149,31,88.63,2747.53,Shipped
10262,59,81,20040624,75,34,97.38,3310.92,Cancelled
10275,59,72,20040723,27,25,95.2,2380.0,Shipped
10284,59,55,20040821,70,22,100.0,2310.88,Shipped
10297,59,50,20040916,69,32,100.0,4061.76,Shipped
10308,59,75,20041015,149,31,100.0,3493.7,Shipped
10316,59,95,20041101,87,25,100.0,2872.25,Shipped
10328,59,7,20041112,2,47,87.54,4114.38,Shipped
10339,59,69,20041123,22,21,50.65,1063.65,Shipped
10353,59,19,20041204,149,28,71.73,2008.44,Shipped
10374,59,93,20050202,82,46,94.1,4328.6,Shipped
10386,59,76,20050301,75,33,41.71,1376.43,Resolved
10398,59,50,20050330,27,43,100.0,5552.16,Shipped
10401,59,33,20050403,149,38,96.29,3659.02,On Hold
10416,59,72,20050510,2,47,88.63,4165.61,Shipped
10101,60,76,20030109,202,45,31.2,1404.0,Shipped
10110,60,27,20030318,87,20,35.51,710.2,Shipped
10124,60,44,20030521,149,45,37.84,1702.8,Shipped
10149,60,35,20030912,149,36,33.19,1194.84,Shipped
10162,60,12,20031018,149,37,27.22,1007.14,Shipped
10173,60,34,20031105,2,31,31.53,977.43,Shipped
10182,60,97,20031112,149,39,36.84,1436.76,Shipped
10193,60,37,20031121,82,26,29.21,759.46,Shipped
10205,60,91,20031203,75,32,37.17,1189.44,Shipped
10214,60,31,20040126,75,20,34.19,683.8,Shipped
10227,60,50,20040302,27,42,29.21,1226.82,Shipped
10243,60,42,20040426,149,33,29.54,974.82,Shipped
10280,60,76,20040817,2,20,28.88,577.6,Shipped
10288,60,8,20040901,246,29,38.17,1106.93,Shipped
10304,60,36,20041011,27,23,30.2,694.6,Shipped
10312,60,7,20041021,149,39,29.54,1152.06,Shipped
10322,60,98,20041104,149,20,100.0,2624.0,Shipped
10332,60,77,20041117,87,45,81.91,3685.95,Shipped
10344,60,15,20041125,27,20,35.18,703.6,Shipped
10356,60,24,20041209,27,48,100.0,9720.0,Shipped
10367,60,91,20050112,149,23,36.29,834.67,Resolved
10380,60,27,20050216,75,32,70.56,2257.92,Shipped
10391,60,20,20050309,82,33,100.0,8344.71,Shipped
10409,60,79,20050423,246,61,29.54,1801.94,Shipped
10420,60,10,20050529,82,45,26.88,1209.6,In Process
10107,61,9,20030224,149,38,83.03,3155.14,Shipped
10120,61,50,20030429,82,34,83.79,2848.86,Shipped
10134,61,66,20030701,27,43,83.03,3570.29,Shipped
10145,61,44,20030825,149,47,83.03,3902.41,Shipped
10158,61,94,20031010,70,22,67.03,1474.66,Shipped
10168,61,86,20031028,149,29,75.41,2186.89,Shipped
10180,61,9,20031111,27,28,68.55,1919.4,Shipped
10188,61,70,20031118,70,40,91.4,3656.0,Shipped
10201,61,21,20031201,149,25,73.88,1847.0,Shipped
10210,61,5,20040112,22,30,61.7,1851.0,Shipped
10223,61,53,20040220,82,38,69.31,2633.78,Shipped
10236,61,55,20040403,149,36,87.6,3153.6,Shipped
10250,61,31,20040511,149,32,87.6,2803.2,Shipped
10263,61,77,20040628,149,37,62.46,2311.02,Shipped
10275,61,72,20040723,27,30,79.98,2399.4,Shipped
10285,61,79,20040827,149,39,70.08,2733.12,Shipped
10297,61,50,20040916,69,32,65.51,2096.32,Shipped
10308,61,75,20041015,149,47,63.22,2971.34,Shipped
10318,61,84,20041102,149,26,86.83,2257.58,Shipped
10329,61,46,20041115,149,37,94.43,3493.91,Shipped
10340,61,17,20041124,75,55,79.98,4398.9,Shipped
10363,61,44,20050106,12,21,100.0,3595.62,Shipped
10375,61,19,20050203,27,23,100.0,2443.29,Shipped
10389,61,67,20050303,184,49,81.4,3988.6,Shipped
10402,61,75,20050407,27,59,87.6,5168.4,Shipped
10416,61,72,20050510,2,32,87.6,2803.2,Shipped
10105,62,97,20030211,224,43,100.0,6341.21,Shipped
10117,62,48,20030416,246,41,100.0,5189.78,Shipped
10129,62,33,20030612,87,45,100.0,6027.75,Shipped
10142,62,57,20030808,149,33,100.0,3366.0,Shipped
10153,62,8,20030928,75,40,100.0,5456.4,Shipped
10167,62,8,20031023,184,33,100.0,3812.16,Cancelled
10177,62,93,20031107,75,50,100.0,6083.0,Shipped
10185,62,64,20031114,149,30,100.0,3170.7,Shipped
10197,62,19,20031126,75,41,100.0,4534.6,Shipped
10208,62,56,20040102,27,35,100.0,4301.15,Shipped
10221,62,99,20040218,24,49,100.0,6804.63,Shipped
10232,62,59,20040320,87,46,100.0,5652.94,Shipped
10248,62,69,20040507,149,48,100.0,6960.48,Cancelled
10261,62,48,20040617,244,36,100.0,4512.6,Shipped
10273,62,34,20040721,24,22,100.0,2784.76,Shipped
10283,62,23,20040820,244,42,100.0,5316.36,Shipped
10293,62,4,20040909,2,21,100.0,2941.89,Shipped
10306,62,35,20041014,87,29,100.0,3207.4,Shipped
10315,62,68,20041029,27,35,100.0,4215.05,Shipped
10326,62,35,20041109,184,41,100.0,4333.29,Shipped
10337,62,17,20041121,149,29,71.97,2087.13,Shipped
10350,62,84,20041202,75,34,50.33,1711.22,Shipped
10372,62,44,20050126,22,37,100.0,3910.53,Shipped
10384,62,10,20050223,149,28,80.54,2255.12,Shipped
10396,62,100,20050323,149,49,100.0,5720.75,Shipped
10414,62,84,20050506,149,23,100.0,3335.23,On Hold
10101,63,76,20030109,202,46,53.76,2472.96,Shipped
10110,63,27,20030318,87,39,44.35,1729.65,Shipped
10124,63,44,20030521,149,22,45.25,995.5,Shipped
10149,63,35,20030912,149,49,49.28,2414.72,Shipped
10162,63,12,20031018,149,43,36.29,1560.47,Shipped
10173,63,34,20031105,2,27,41.22,1112.94,Shipped
10182,63,97,20031112,149,31,36.74,1138.94,Shipped
10193,63,37,20031121,82,20,50.62,1012.4,Shipped
10205,63,91,20031203,75,24,38.08,913.92,Shipped
10214,63,31,20040126,75,49,47.94,2349.06,Shipped
10227,63,50,20040302,27,24,48.38,1161.12,Shipped
10244,63,70,20040429,75,39,45.25,1764.75,Shipped
10255,63,67,20040604,27,37,45.7,1690.9,Shipped
10280,63,76,20040817,2,45,47.49,2137.05,Shipped
10289,63,27,20040903,70,45,48.38,2177.1,Shipped
10304,63,36,20041011,27,44,39.42,1734.48,Shipped
10312,63,7,20041021,149,23,37.63,865.49,Shipped
10322,63,98,20041104,149,30,100.0,3500.1,Shipped
10332,63,77,20041117,87,26,85.52,2223.52,Shipped
10345,63,58,20041125,27,43,53.76,2311.68,Shipped
10356,63,24,20041209,27,26,31.86,828.36,Shipped
10367,63,91,20050112,149,28,30.59,856.52,Resolved
10380,63,27,20050216,75,27,68.35,1845.45,Shipped
10391,63,20,20050309,82,24,100.0,4042.08,Shipped
10421,63,15,20050529,149,40,45.7,1828.0,In Process
10103,64,41,20030129,70,36,100.0,3680.28,Shipped
10114,64,44,20030401,27,21,100.0,2925.09,Shipped
10126,64,55,20030528,75,27,100.0,3415.77,Shipped
10140,64,45,20030724,149,47,100.0,5105.14,Shipped
10151,64,42,20030921,12,42,100.0,5098.8,Shipped
10165,64,77,20031022,246,32,100.0,4661.76,Shipped
10175,64,85,20031106,87,28,100.0,2969.96,Shipped
10184,64,82,20031114,75,24,100.0,3496.32,Shipped
10194,64,89,20031125,27,49,100.0,5760.93,Shipped
10207,64,39,20031209,149,46,100.0,6819.04,Shipped
10217,64,90,20040204,246,28,100.0,3148.88,Shipped
10229,64,29,20040311,149,48,100.0,5704.32,Shipped
10246,64,34,20040505,75,29,100.0,3520.6,Shipped
10259,64,24,20040615,246,47,100.0,5285.62,Shipped
10271,64,3,20040720,149,43,100.0,5605.05,Shipped
10281,64,69,20040819,149,25,100.0,2779.5,Shipped
10291,64,71,20040908,184,48,100.0,5398.08,Shipped
10305,64,64,20041013,149,24,100.0,3189.6,Shipped
10313,64,14,20041022,244,42,100.0,5581.8,Shipped
10324,64,92,20041105,149,31,100.0,3820.44,Shipped
10334,64,84,20041119,184,42,100.0,5528.04,On Hold
10348,64,22,20041101,75,37,100.0,5981.42,Shipped
10358,64,30,20041210,75,41,100.0,5684.65,Shipped
10371,64,28,20050123,149,20,100.0,3449.4,Shipped
10382,64,41,20050217,149,20,100.0,2654.4,Shipped
10412,64,10,20050503,75,70,100.0,8498.0,Shipped
10425,64,81,20050531,27,49,100.0,5510.54,In Process
10108,65,1,20030303,166,35,58.87,2060.45,Shipped
10121,65,78,20030507,27,32,76.88,2460.16,Shipped
10135,65,79,20030702,149,29,61.64,1787.56,Shipped
10145,65,44,20030825,149,27,60.95,1645.65,Shipped
10159,65,44,20031010,149,27,80.34,2169.18,Shipped
10169,65,67,20031104,82,38,74.11,2816.18,Shipped
10180,65,9,20031111,27,35,72.03,2521.05,Shipped
10190,65,55,20031119,75,42,76.19,3199.98,Shipped
10211,65,10,20040115,27,21,63.72,1338.12,Shipped
10224,65,83,20040221,27,37,80.34,2972.58,Shipped
10237,65,98,20040405,149,26,79.65,2070.9,Shipped
10252,65,62,20040526,27,47,65.8,3092.6,Shipped
10264,65,49,20040630,149,37,65.1,2408.7,Shipped
10276,65,57,20040802,149,46,75.49,3472.54,Shipped
10285,65,79,20040827,149,38,59.56,2263.28,Shipped
10299,65,52,20040930,12,33,66.49,2194.17,Shipped
10309,65,13,20041015,70,24,56.1,1346.4,Shipped
10319,65,6,20041103,149,31,81.73,2533.63,Shipped
10330,65,16,20041116,166,42,81.03,3403.26,Shipped
10341,65,51,20041124,226,32,100.0,3307.2,Shipped
10355,65,96,20041207,75,41,70.65,2896.65,Shipped
10363,65,44,20050106,12,43,61.23,2632.89,Shipped
10375,65,19,20050203,27,20,100.0,2046.0,Shipped
10390,65,69,20050304,149,35,65.13,2279.55,Shipped
10403,65,79,20050408,87,27,79.65,2150.55,Shipped
10110,66,27,20030318,87,43,78.15,3360.45,Shipped
10124,66,44,20030521,149,32,72.7,2326.4,Shipped
10148,66,51,20030911,82,21,73.6,1545.6,Shipped
10161,66,94,20031017,224,20,100.0,2144.6,Shipped
10172,66,45,20031105,149,22,74.51,1639.22,Shipped
10182,66,97,20031112,149,36,73.6,2649.6,Shipped
10192,66,78,20031120,149,46,83.6,3845.6,Shipped
10204,66,50,20031202,149,47,96.32,4527.04,Shipped
10212,66,56,20040116,75,45,88.14,3966.3,Shipped
10227,66,50,20040302,27,47,88.14,4142.58,Shipped
10241,66,28,20040413,27,47,94.5,4441.5,Shipped
10267,66,50,20040707,149,38,87.24,3315.12,Shipped
10279,66,45,20040809,75,49,79.97,3918.53,Shipped
10288,66,8,20040901,246,35,80.87,2830.45,Shipped
10302,66,63,20031006,87,49,100.0,5298.86,Shipped
10311,66,10,20041016,75,28,93.6,2620.8,Shipped
10321,66,47,20041104,149,30,72.7,2181.0,Shipped
10332,66,77,20041117,87,39,86.72,3382.08,Shipped
10346,66,97,20041129,149,25,100.0,2876.75,Shipped
10368,66,48,20050119,149,40,100.0,4107.2,Shipped
10380,66,27,20050216,75,36,37.5,1350.0,Shipped
10407,66,46,20050422,149,76,94.5,7182.0,On Hold
10420,66,10,20050529,82,39,100.0,3933.93,In Process
10104,67,86,20030131,75,44,39.6,1742.4,Shipped
10114,67,44,20030401,27,24,30.06,721.44,Shipped
10127,67,86,20030603,149,39,38.19,1489.41,Shipped
10141,67,41,20030801,12,21,42.43,891.03,Shipped
10151,67,42,20030921,12,30,40.31,1209.3,Shipped
10165,67,77,20031022,246,27,31.82,859.14,Shipped
10175,67,85,20031106,87,37,31.12,1151.44,Shipped
10184,67,82,20031114,75,42,31.82,1336.44,Shipped
10195,67,33,20031125,149,32,28.29,905.28,Shipped
10207,67,39,20031209,149,42,29.7,1247.4,Shipped
10219,67,17,20040210,149,21,40.31,846.51,Shipped
10229,67,29,20040311,149,33,32.88,1085.04,Shipped
10246,67,34,20040505,75,49,36.07,1767.43,Shipped
10259,67,24,20040615,246,31,33.24,1030.44,Shipped
10271,67,3,20040720,149,38,41.72,1585.36,Shipped
10281,67,69,20040819,149,20,40.66,813.2,Shipped
10292,67,11,20040908,149,39,30.06,1172.34,Shipped
10305,67,64,20041013,149,48,31.47,1510.56,Shipped
10314,67,44,20041022,224,39,37.13,1448.07,Shipped
10324,67,92,20041105,149,30,100.0,3338.1,Shipped
10335,67,81,20041119,149,33,37.13,1225.29,Shipped
10349,67,79,20041201,149,36,37.13,1336.68,Shipped
10358,67,30,20041210,75,36,82.94,2985.84,Shipped
10371,67,28,20050123,149,45,100.0,5545.8,Shipped
10383,67,9,20050222,75,40,100.0,6089.6,Shipped
10394,67,45,20050315,75,46,38.9,1789.4,Shipped
10412,67,10,20050503,75,30,36.07,1082.1,Shipped
10425,67,81,20050531,27,31,33.24,1030.44,In Process
10106,68,71,20030217,2,49,74.68,3659.32,Shipped
10119,68,42,20030428,226,41,59.6,2443.6,Shipped
10131,68,21,20030616,149,35,67.14,2349.9,Shipped
10143,68,91,20030810,149,27,60.97,1646.19,Shipped
10155,68,38,20031006,12,23,72.62,1670.26,Shipped
10167,68,8,20031023,184,21,69.88,1467.48,Cancelled
10178,68,47,20031108,27,34,80.84,2748.56,Shipped
10186,68,80,20031114,87,22,69.2,1522.4,Shipped
10198,68,73,20031127,166,48,67.82,3255.36,Shipped
10209,68,47,20040109,149,43,82.21,3535.03,Shipped
10222,68,13,20040219,149,32,81.53,2608.96,Shipped
10249,68,79,20040508,149,20,67.82,1356.4,Shipped
10262,68,81,20040624,75,24,67.14,1611.36,Cancelled
10274,68,58,20040721,149,40,65.08,2603.2,Shipped
10284,68,55,20040821,70,30,73.99,2219.7,Shipped
10296,68,18,20040915,202,21,71.25,1496.25,Shipped
10307,68,67,20041014,149,25,75.36,1884.0,Shipped
10316,68,95,20041101,87,34,63.71,2166.14,Shipped
10328,68,7,20041112,2,48,58.92,2828.16,Shipped
10339,68,69,20041123,22,55,100.0,6214.45,Shipped
10351,68,2,20041203,87,25,74.68,1867.0,Shipped
10373,68,71,20050131,12,38,70.44,2676.72,Shipped
10386,68,76,20050301,75,39,55.96,2182.44,Resolved
10398,68,50,20050330,27,28,57.55,1611.4,Shipped
10400,68,77,20050401,149,24,61.66,1479.84,Shipped
10415,68,9,20050509,82,21,67.82,1424.22,Disputed
10110,69,27,20030318,87,46,100.0,5942.28,Shipped
10124,69,44,20030521,149,25,93.95,2348.75,Shipped
10148,69,51,20030911,82,34,100.0,4392.12,Shipped
10161,69,94,20031017,224,25,100.0,2759.75,Shipped
10173,69,34,20031105,2,23,100.0,2728.03,Shipped
10182,69,97,20031112,149,20,100.0,2395.8,Shipped
10192,69,78,20031120,149,23,100.0,3052.33,Shipped
10204,69,50,20031202,149,42,100.0,4242.0,Shipped
10213,69,49,20040122,87,27,100.0,2790.45,Shipped
10227,69,50,20040302,27,33,100.0,4340.49,Shipped
10241,69,28,20040413,27,28,98.65,2762.2,Shipped
10267,69,50,20040707,149,43,100.0,4645.72,Shipped
10279,69,45,20040809,75,48,100.0,5580.96,Shipped
10288,69,8,20040901,246,48,100.0,6539.04,Shipped
10302,69,63,20031006,87,45,100.0,5548.95,Shipped
10311,69,10,20041016,75,43,100.0,4595.41,Shipped
10332,69,77,20041117,87,44,42.26,1859.44,Shipped
10346,69,97,20041129,149,24,87.24,2093.76,Shipped
10368,69,48,20050119,149,31,100.0,4223.13,Shipped
10380,69,27,20050216,75,44,36.29,1596.76,Shipped
10407,69,46,20050422,149,59,98.65,5820.35,On Hold
10420,69,10,20050529,82,55,96.3,5296.5,In Process
10109,70,17,20030310,149,29,32.1,930.9,Shipped
10122,70,80,20030508,27,39,30.96,1207.44,Shipped
10135,70,79,20030702,149,20,35.87,717.4,Shipped
10147,70,79,20030905,149,25,42.67,1066.75,Shipped
10160,70,67,20031011,149,42,37.0,1554.0,Shipped
10171,70,16,20031105,244,36,35.49,1277.64,Shipped
10181,70,48,20031112,70,37,42.67,1578.79,Shipped
10192,70,78,20031120,149,30,30.59,917.7,Shipped
10203,70,28,20031202,75,21,37.0,777.0,Shipped
10212,70,56,20040116,75,34,43.42,1476.28,Shipped
10225,70,79,20040222,133,42,36.63,1538.46,Shipped
10239,70,73,20040412,12,20,44.56,891.2,Shipped
10253,70,46,20040601,87,40,42.67,1706.8,Cancelled
10266,70,51,20040706,2,34,40.4,1373.6,Shipped
10278,70,50,20040806,149,31,38.89,1205.59,Shipped
10287,70,4,20040830,133,36,39.65,1427.4,Shipped
10301,70,45,20031005,70,48,34.36,1649.28,Shipped
10310,70,25,20041016,202,33,41.91,1383.03,Shipped
10321,70,47,20041104,149,37,33.23,1229.51,Shipped
10331,70,17,20041117,149,27,42.24,1140.48,Shipped
10342,70,39,20041124,82,39,40.4,1575.6,Shipped
10355,70,96,20041207,75,36,38.52,1386.72,Shipped
10367,70,91,20050112,149,36,100.0,5018.4,Resolved
10378,70,13,20050210,75,41,100.0,5856.85,Shipped
10390,70,69,20050304,149,37,100.0,4894.73,Shipped
10405,70,72,20050414,27,47,44.56,2094.32,Shipped
10419,70,66,20050517,226,15,42.67,640.05,Shipped
10105,71,97,20030211,224,44,72.58,3193.52,Shipped
10119,71,42,20030428,226,35,87.62,3066.7,Shipped
10129,71,33,20030612,87,41,94.71,3883.11,Shipped
10142,71,57,20030808,149,49,98.25,4814.25,Shipped
10154,71,27,20031002,149,31,91.17,2826.27,Shipped
10167,71,8,20031023,184,20,79.66,1593.2,Cancelled
10177,71,93,20031107,75,45,72.58,3266.1,Shipped
10185,71,64,20031114,149,33,74.35,2453.55,Shipped
10197,71,19,20031126,75,47,83.2,3910.4,Shipped
10208,71,56,20040102,27,20,89.4,1788.0,Shipped
10222,71,13,20040219,149,47,70.81,3328.07,Shipped
10233,71,96,20040329,149,40,94.71,3788.4,Shipped
10248,71,69,20040507,149,30,100.0,3053.7,Cancelled
10261,71,48,20040617,244,22,91.17,2005.74,Shipped
10273,71,34,20040721,24,27,100.0,2796.12,Shipped
10283,71,23,20040820,244,34,92.94,3159.96,Shipped
10295,71,57,20040910,149,46,84.97,3908.62,Shipped
10306,71,35,20041014,87,31,84.08,2606.48,Shipped
10315,71,68,20041029,27,24,86.74,2081.76,Shipped
10326,71,35,20041109,184,41,85.85,3519.85,Shipped
10339,71,69,20041123,22,55,100.0,10758.0,Shipped
10350,71,84,20041202,75,30,100.0,3021.0,Shipped
10373,71,71,20050131,12,33,57.32,1891.56,Shipped
10384,71,10,20050223,149,43,97.87,4208.41,Shipped
10396,71,100,20050323,149,27,83.2,2246.4,Shipped
10414,71,84,20050506,149,60,100.0,6107.4,On Hold
10110,72,27,20030318,87,27,73.62,1987.74,Shipped
10124,72,44,20030521,149,49,83.04,4068.96,Shipped
10148,72,51,20030911,82,31,73.62,2282.22,Shipped
10161,72,94,20031017,224,20,77.05,1541.0,Shipped
10172,72,45,20031105,149,24,81.33,1951.92,Shipped
10182,72,97,20031112,149,33,94.17,3107.61,Shipped
10192,72,78,20031120,149,32,72.77,2328.64,Shipped
10204,72,50,20031202,149,40,79.62,3184.8,Shipped
10212,72,56,20040116,75,27,79.62,2149.74,Shipped
10227,72,50,20040302,27,40,79.62,3184.8,Shipped
10241,72,28,20040413,27,26,81.33,2114.58,Shipped
10267,72,50,20040707,149,44,96.74,4256.56,Shipped
10279,72,45,20040809,75,33,71.06,2344.98,Shipped
10288,72,8,20040901,246,34,68.49,2328.66,Shipped
10302,72,63,20031006,87,48,74.48,3575.04,Shipped
10311,72,10,20041016,75,25,83.04,2076.0,Shipped
10321,72,47,20041104,149,39,84.75,3305.25,Shipped
10332,72,77,20041117,87,45,34.19,1538.55,Shipped
10346,72,97,20041129,149,24,100.0,3325.92,Shipped
10368,72,48,20050119,149,46,79.62,3662.52,Shipped
10380,72,27,20050216,75,44,79.06,3478.64,Shipped
10407,72,46,20050422,149,13,81.33,1057.29,On Hold
10420,72,10,20050529,82,35,96.74,3385.9,In Process
10108,73,1,20030303,166,30,63.07,1892.1,Shipped
10122,73,80,20030508,27,34,50.21,1707.14,Shipped
10135,73,79,20030702,149,27,66.13,1785.51,Shipped
10147,73,79,20030905,149,30,68.58,2057.4,Shipped
10159,73,44,20031010,149,50,69.8,3490.0,Shipped
10169,73,67,20031104,82,34,50.21,1707.14,Shipped
10181,73,48,20031112,70,23,65.52,1506.96,Shipped
10191,73,71,20031120,202,48,60.01,2880.48,Shipped
10203,73,28,20031202,75,34,64.9,2206.6,Shipped
10211,73,10,20040115,27,48,48.98,2351.04,Shipped
10225,73,79,20040222,133,24,50.21,1205.04,Shipped
10238,73,56,20040409,224,47,62.45,2935.15,Shipped
10253,73,46,20040601,87,24,52.66,1263.84,Cancelled
10266,73,51,20040706,2,47,62.45,2935.15,Shipped
10276,73,57,20040802,149,20,61.23,1224.6,Shipped
10287,73,4,20040830,133,20,67.97,1359.4,Shipped
10300,73,14,20031004,202,31,58.78,1822.18,Shipped
10310,73,25,20041016,202,38,56.94,2163.72,Shipped
10320,73,12,20041103,184,26,61.23,1591.98,Shipped
10331,73,17,20041117,149,25,100.0,3078.5,Shipped
10342,73,39,20041124,82,48,62.45,2997.6,Shipped
10355,73,96,20041207,75,44,62.45,2747.8,Shipped
10363,73,44,20050106,12,21,100.0,2447.76,Shipped
10378,73,13,20050210,75,46,41.54,1910.84,Shipped
10390,73,69,20050304,149,46,52.84,2430.64,Shipped
10419,73,66,20050517,226,55,52.66,2896.3,Shipped
10106,74,71,20030217,2,31,52.6,1630.6,Shipped
10119,74,42,20030428,226,20,72.98,1459.6,Shipped
10131,74,21,20030616,149,29,59.18,1716.22,Shipped
10143,74,91,20030810,149,33,77.59,2560.47,Shipped
10155,74,38,20031006,12,34,55.89,1900.26,Shipped
10167,74,8,20031023,184,32,63.12,2019.84,Cancelled
10178,74,47,20031108,27,27,73.64,1988.28,Shipped
10186,74,80,20031114,87,21,69.04,1449.84,Shipped
10198,74,73,20031127,166,27,71.67,1935.09,Shipped
10209,74,47,20040109,149,36,77.59,2793.24,Shipped
10222,74,13,20040219,149,43,70.35,3025.05,Shipped
10249,74,79,20040508,149,25,69.7,1742.5,Shipped
10262,74,81,20040624,75,46,70.35,3236.1,Cancelled
10274,74,58,20040721,149,24,72.33,1735.92,Shipped
10284,74,55,20040821,70,39,71.67,2795.13,Shipped
10296,74,18,20040915,202,31,53.92,1671.52,Shipped
10307,74,67,20041014,149,22,71.67,1576.74,Shipped
10316,74,95,20041101,87,47,76.93,3615.71,Shipped
10328,74,7,20041112,2,20,72.98,1459.6,Shipped
10339,74,69,20041123,22,29,99.69,2891.01,Shipped
10351,74,2,20041203,87,38,68.38,2598.44,Shipped
10361,74,38,20041217,82,34,100.0,3871.92,Shipped
10373,74,71,20050131,12,46,66.0,3036.0,Shipped
10386,74,76,20050301,75,35,63.76,2231.6,Resolved
10398,74,50,20050330,27,34,71.67,2436.78,Shipped
10400,74,77,20050401,149,38,57.2,2173.6,Shipped
10415,74,9,20050509,82,18,69.7,1254.6,Disputed
10110,75,27,20030318,87,37,100.0,3724.42,Shipped
10124,75,44,20030521,149,43,100.0,5203.0,Shipped
